route,x,y
2254,4550.5,3654.3
2255,4813.9,3861.2
2256,4811.,3825.5
2257,4643.7,4195.5
2258,4464.4,3853.3
2259,4781.5,4079.
2260,4779.6,4080.1
2261,4516.,3636.1
2262,4516.9,3636.
2263,4609.1,3823.5
2264,4579.3,3636.4
2265,4819.,4566.4
2266,4824.1,4566.8
2267,4818.6,4566.9
2268,4811.2,4136.7
2269,4815.7,4130.1
2270,4781.8,4077.7
2271,4579.7,4037.9
2272,4862.2,4730.4
2273,4474.,3897.7
2274,4664.9,3923.2
2275,4475.2,3880.8
2276,4464.1,3820.3
2277,4464.9,3822.1
2278,4573.7,3849.6
2279,4585.6,3878.3
2280,4777.9,4055.4
2281,4628.8,4050.5
2282,4449.5,3981.5
2283,4448.8,3982.9
2284,4448.1,3985.1
2285,4448.8,3983.7
2286,4827.4,4118.6
2287,4776.,4068.6
2288,4615.2,4172.5
2289,4624.8,4162.4
2290,4673.2,4084.4
2291,4668.6,4080.6
2292,4793.8,4077.3
2293,4602.8,3822.
2294,4599.2,3820.7
2295,4604.4,3820.4
2296,4481.4,3870.2
2297,4481.3,3870.2
2298,4485.1,3868.7
2299,4470.8,3871.2
2300,4480.2,3873.7
2301,4485.1,3878.
2302,4414.4,3908.7
2303,4900.1,4802.5
2304,4901.2,4796.9
2305,4869.5,4790.1
2306,4867.8,4799.8
2307,4541.7,3648.6
2308,4602.6,3926.4
2309,4669.4,4173.2
2310,4540.4,3934.5
2311,4537.5,3939.1
2312,4690.1,3978.9
2313,4691.4,3978.8
2314,4793.,4040.4
2315,4608.7,4057.3
2316,4602.6,4057.
2317,4656.1,3971.9
2318,4615.1,4576.7
2319,4461.4,3813.6
2320,4515.5,3619.3
2321,4593.4,3617.7
2322,4488.9,3832.
2323,4539.6,3659.8
2324,4624.9,3784.9
2325,4630.1,3797.3
2326,4463.8,3874.7
2327,4527.2,4174.7
2328,4605.9,4429.
2329,4790.4,4048.1
2330,4790.5,4046.2
2331,4762.1,4058.3
2332,4549.1,4478.3
2333,4555.7,4478.5
2334,4443.,3846.3
2335,4864.9,4784.7
2336,4567.9,3774.5
2337,4680.3,4045.3
2338,4631.1,4091.8
2339,4633.5,4100.5
2340,4655.1,3745.9
2341,4757.8,4007.8
2342,4750.3,4033.5
2343,4661.5,3848.7
2344,4756.2,4540.2
2345,4571.9,4524.3
2346,4809.3,4554.5
2347,4805.4,4056.
2348,4671.9,3949.8
2349,4568.,3766.3
2350,4532.9,3902.2
2351,4532.2,3891.4
2352,4446.1,3872.8
2353,4622.4,4732.2
2354,4626.,3752.5
2355,4629.5,3762.9
2356,4768.3,4114.4
2357,4787.8,4113.8
2358,4684.5,4095.6
2359,4696.1,4071.6
2360,4704.5,3800.2
2361,4703.5,3812.9
2362,4710.9,3787.1
2363,4517.9,3815.2
2364,4795.8,4840.4
2365,4750.1,4484.7
2366,4736.9,4475.1
2367,4590.8,3690.7
2368,4791.4,4047.1
2369,4543.6,4034.8
2370,4404.8,3932.1
2371,4405.9,3932.4
2372,4396.5,3933.3
2373,4404.,3934.7
2374,4407.9,3921.2
2375,4418.3,3952.9
2376,4404.6,3932.5
2377,4447.1,3812.9
2378,4452.5,4088.3
2379,4806.4,4090.1
2380,4707.5,3755.
2381,4629.5,4381.6
2382,4643.1,4388.5
2383,4630.,4400.
2384,4635.7,4371.6
2385,4451.,3805.9
2386,4626.7,3705.1
2387,4609.,3676.7
2388,4642.3,3691.6
2389,4640.4,3689.3
2390,4493.8,3830.9
2391,4702.6,3739.2
2392,4727.6,3744.5
2393,4495.6,4476.8
2394,4506.9,4472.1
2395,4508.1,4470.7
2396,4507.8,4470.9
2397,4493.1,3737.1
2398,4742.8,3985.9
2399,4566.2,3742.1
2400,4549.1,3920.2
2401,4701.8,3737.8
2402,4709.6,3746.2
2403,4709.6,3746.3
2404,4709.4,3746.5
2405,4546.7,3714.4
2406,4671.3,4111.3
2407,4663.6,4111.6
2408,4457.7,3822.1
2409,4850.6,4780.8
2410,4547.7,3923.1
2411,4678.1,4472.1
2412,4678.,4470.6
2413,4722.2,3877.
2414,4854.9,4797.8
2415,4844.4,4792.6
2416,4843.5,4795.3
2417,4860.6,4798.9
2418,4861.5,4779.6
2419,4852.6,4721.6
2420,4851.4,4729.
2421,4844.6,4733.5
2422,4840.6,4738.2
2423,4872.3,4809.3
2424,4873.1,4807.
2425,4882.9,4804.1
2426,4864.9,4793.1
2427,4935.1,4893.5
2428,4931.4,4881.8
2429,4930.6,4865.6
2430,4953.6,4835.2
2431,4918.7,4804.6
2432,4910.3,4811.
2433,4875.8,4788.7
2434,4867.3,4761.2
2435,4712.2,4120.5
2436,4720.9,4124.9
2437,4523.,3611.8
2438,4532.2,3649.7
2439,4618.2,3725.7
2440,4571.7,3723.
2441,4475.7,3690.1
2442,4477.4,3689.4
2443,4479.9,3686.7
2444,4531.1,3624.1
2445,4657.,3695.2
2446,4653.8,3696.1
2447,4792.4,4036.6
2448,4514.,3624.
2449,4539.5,3626.9
2450,4833.9,4563.9
2451,4688.,4467.5
2452,4682.1,4473.3
2453,4849.2,4803.
2454,4487.3,3849.5
2455,4575.2,3820.1
2456,4563.2,3830.5
2457,4508.,3914.4
2458,4511.3,3905.9
2459,4516.2,3910.6
2460,4505.2,3912.1
2461,4784.7,4082.9
2462,4662.5,4074.2
2463,4747.2,4102.1
2464,4504.8,4053.8
2465,4505.,4053.4
2466,4635.,4634.9
2467,4754.7,4707.8
2468,4837.9,3861.
2469,4781.2,4084.2
2470,4738.1,4103.7
2471,4726.5,4102.9
2472,4696.8,4133.5
2473,4750.4,4096.6
2474,4730.9,4112.8
2475,4670.,4119.7
2476,4484.4,3672.5
2477,4510.3,3689.4
2478,4569.5,3825.4
2479,4552.6,4393.7
2480,4687.9,4061.4
2481,4582.,3676.4
2482,4592.3,3665.2
2483,4774.2,4021.2
2484,4475.,3994.8
2485,4603.5,3716.4
2486,4854.1,3847.4
2487,4528.6,3628.9
2488,4723.9,3968.
2489,4586.7,3619.9
2490,4664.1,4912.7
2491,4645.3,4923.4
2492,4686.8,5048.1
2493,4572.9,3824.7
2494,4892.7,4768.8
2495,4757.8,4007.6
2496,4759.8,4040.7
2497,4451.3,3835.7
2498,4497.3,3857.
2499,4627.5,3744.9
2500,4629.9,4100.
2501,4630.4,4104.2
2502,4666.5,4673.4
2503,4568.9,4743.4
2504,4657.1,4113.6
2505,4663.8,4102.4
2506,4679.2,4059.
2507,4568.,3924.2
2508,4784.7,4043.7
2509,4785.6,4044.1
2510,4594.,3923.8
2511,4438.,3903.1
2512,4437.5,3903.9
2513,4436.7,3905.2
2514,4589.6,3623.1
2515,4767.7,4101.8
2516,4769.,4103.6
2517,4631.4,3685.7
2518,4670.8,4097.6
2519,4670.6,4101.4
2520,4514.1,3622.9
2521,4614.8,4029.4
2522,4613.4,4031.9
2523,4766.2,4073.3
2524,4763.2,3992.3
2525,4748.7,4092.6
2526,4673.3,4108.6
2527,4674.8,4106.7
2528,4767.6,4652.5
2529,4542.3,3937.9
2530,4500.4,3853.2
2531,4495.4,3853.3
2532,4535.9,3607.6
2533,4582.,3633.2
2534,4651.7,4005.3
2535,4654.6,4010.6
2536,4669.3,3743.4
2537,4627.4,4038.1
2538,4720.1,3698.9
2539,4517.7,4038.4
2540,4533.,3915.
2541,4760.7,4054.4
2542,4858.2,4780.
2543,4859.6,4793.8
2544,4831.1,4562.1
2545,4547.8,3621.6
2546,4654.,4165.3
2547,4567.3,3856.5
2548,4755.8,3997.6
2549,4570.9,3856.7
2550,4746.4,4103.2
2551,4438.,3842.7
2552,4444.4,3841.3
2553,4522.7,3833.7
2554,4682.7,3750.8
2555,4681.5,3746.7
2556,4612.2,4027.8
2557,4613.7,4029.1
2558,4537.4,3735.5
2559,4495.3,3769.4
2560,4479.2,3753.6
2561,4504.6,3608.9
2562,4436.8,3842.9
2563,4449.7,3847.8
2564,4449.6,3848.6
2565,4545.5,3867.7
2566,4664.4,3913.7
2567,4806.6,4150.7
2568,4555.5,3755.9
2569,4876.2,4774.5
2570,4869.6,4775.5
2571,4723.3,4131.9
2572,4682.2,4061.9
2573,4676.9,4064.3
2574,4638.1,4101.3
2575,4544.,3798.1
2576,4535.8,3804.2
2577,4727.9,4026.7
2578,4449.3,3851.6
2579,4625.8,4032.2
2580,4575.2,4058.5
2581,4741.4,4110.7
2582,4753.9,4142.8
2583,4659.,3906.2
2584,4778.,4065.5
2585,4709.1,3753.7
2586,4521.4,3624.7
2587,4526.1,3623.5
2588,4533.3,3624.9
2589,4526.9,3621.5
2590,4537.4,3591.
2591,4673.2,4068.1
