"Route","Year"
"Route_0490301102","Year_2009"
"Route_0490301102","Year_2010"
"Route_0490301102","Year_2011"
"Route_0490301102","Year_2012"
"Route_0490301102","Year_2013"
"Route_0490301102","Year_2014"
"Route_0490301102","Year_2015"
"Route_0490301102","Year_2016"
"Route_0490323101","Year_2001"
"Route_0490323101","Year_2002"
"Route_0490323101","Year_2003"
"Route_0490323101","Year_2004"
"Route_0490323101","Year_2005"
"Route_0490323101","Year_2006"
"Route_0490323101","Year_2007"
"Route_0490324102","Year_2008"
"Route_0490324102","Year_2009"
"Route_0490324102","Year_2010"
"Route_0490324102","Year_2012"
"Route_0490324102","Year_2013"
"Route_0490324102","Year_2014"
"Route_0490324102","Year_2015"
"Route_0490324102","Year_2016"
"Route_0490422102","Year_1997"
"Route_0490422102","Year_1998"
"Route_0490422102","Year_1999"
"Route_0490422102","Year_2000"
"Route_0490422102","Year_2001"
"Route_0490422102","Year_2002"
"Route_0490422102","Year_2003"
"Route_0490422102","Year_2004"
"Route_0490422102","Year_2005"
"Route_0490422102","Year_2006"
"Route_0490422102","Year_2007"
"Route_0490422102","Year_2008"
"Route_0490426101","Year_2008"
"Route_0490426102","Year_2005"
"Route_0490426102","Year_2006"
"Route_0490426102","Year_2008"
"Route_0490426102","Year_2010"
"Route_0490426102","Year_2011"
"Route_0490426102","Year_2012"
"Route_0490426102","Year_2016"
"Route_0490510101","Year_1987"
"Route_0490510101","Year_1988"
"Route_0490510101","Year_1989"
"Route_0490510101","Year_1990"
"Route_0490510101","Year_1991"
"Route_0490510101","Year_1992"
"Route_0490510101","Year_1993"
"Route_0490510101","Year_1994"
"Route_0490510101","Year_1995"
"Route_0490510101","Year_1996"
"Route_0490510101","Year_1997"
"Route_0490510101","Year_1998"
"Route_0490510101","Year_1999"
"Route_0490510101","Year_2000"
"Route_0490510101","Year_2001"
"Route_0490510101","Year_2002"
"Route_0490510101","Year_2003"
"Route_0490510101","Year_2004"
"Route_0490510101","Year_2005"
"Route_0490510101","Year_2006"
"Route_0490510101","Year_2007"
"Route_0490510101","Year_2008"
"Route_0490702104","Year_2004"
"Route_0490731101","Year_1997"
"Route_0490731101","Year_1998"
"Route_0490731101","Year_1999"
"Route_0490731101","Year_2000"
"Route_0490731101","Year_2001"
"Route_0490731101","Year_2002"
"Route_0490731101","Year_2003"
"Route_0490731101","Year_2004"
"Route_0490731101","Year_2005"
"Route_0490731101","Year_2006"
"Route_0490731101","Year_2007"
"Route_0490731101","Year_2008"
"Route_0490731101","Year_2009"
"Route_0490731101","Year_2010"
"Route_0490731101","Year_2011"
"Route_0490731101","Year_2012"
"Route_0490731101","Year_2013"
"Route_0490731101","Year_2014"
"Route_0490731101","Year_2015"
"Route_0490731102","Year_1997"
"Route_0490731102","Year_1998"
"Route_0490731102","Year_1999"
"Route_0490731102","Year_2000"
"Route_0490731102","Year_2001"
"Route_0490731102","Year_2002"
"Route_0490731102","Year_2003"
"Route_0490731102","Year_2004"
"Route_0490731102","Year_2005"
"Route_0490731102","Year_2006"
"Route_0490731102","Year_2007"
"Route_0490731102","Year_2008"
"Route_0490731102","Year_2009"
"Route_0490804204","Year_2004"
"Route_0490804204","Year_2005"
"Route_0490804204","Year_2006"
"Route_0490804204","Year_2007"
"Route_0490804204","Year_2008"
"Route_0490804204","Year_2009"
"Route_0490804204","Year_2010"
"Route_0490804204","Year_2011"
"Route_0490804204","Year_2012"
"Route_0490804204","Year_2013"
"Route_0490804204","Year_2014"
"Route_0490804204","Year_2015"
"Route_0490804204","Year_2016"
"Route_0490804205","Year_2004"
"Route_0490804205","Year_2005"
"Route_0490804205","Year_2006"
"Route_0490804205","Year_2007"
"Route_0490804205","Year_2009"
"Route_0490804205","Year_2010"
"Route_0490804205","Year_2013"
"Route_0490804205","Year_2014"
"Route_0490804205","Year_2016"
"Route_0491001104","Year_2006"
"Route_0491001104","Year_2007"
"Route_0491001104","Year_2008"
"Route_0491001104","Year_2010"
"Route_0491001104","Year_2011"
"Route_0491001104","Year_2013"
"Route_0491001104","Year_2015"
"Route_0491001104","Year_2016"
"Route_0491001105","Year_2011"
"Route_0491001105","Year_2013"
"Route_0491001105","Year_2014"
"Route_0491001105","Year_2015"
"Route_0491001105","Year_2016"
"Route_0491119104","Year_1992"
"Route_0491119104","Year_1993"
"Route_0491119104","Year_1994"
"Route_0491119104","Year_1995"
"Route_0491119104","Year_1996"
"Route_0491119104","Year_1997"
"Route_0491119104","Year_1998"
"Route_0491119104","Year_1999"
"Route_0491119104","Year_2000"
"Route_0491119104","Year_2001"
"Route_0491119104","Year_2002"
"Route_0491119104","Year_2003"
"Route_0491119105","Year_1997"
"Route_0491119105","Year_1998"
"Route_0491119105","Year_1999"
"Route_0491119105","Year_2000"
"Route_0491119105","Year_2001"
"Route_0491119105","Year_2002"
"Route_0491119105","Year_2003"
"Route_0491119105","Year_2004"
"Route_0491119105","Year_2005"
"Route_0491119105","Year_2006"
"Route_0491119105","Year_2007"
"Route_0491119105","Year_2008"
"Route_0491119105","Year_2009"
"Route_0491119106","Year_2011"
"Route_0491119106","Year_2012"
"Route_0491119106","Year_2013"
"Route_0491119106","Year_2014"
"Route_0491119106","Year_2015"
"Route_0491119106","Year_2016"
"Route_0491121104","Year_1999"
"Route_0491121104","Year_2000"
"Route_0491121104","Year_2001"
"Route_0491121104","Year_2002"
"Route_0491121104","Year_2003"
"Route_0491121104","Year_2004"
"Route_0491121104","Year_2005"
"Route_0491121104","Year_2006"
"Route_0491121104","Year_2007"
"Route_0491121104","Year_2008"
"Route_0491121104","Year_2009"
"Route_0491121104","Year_2010"
"Route_0491121104","Year_2011"
"Route_0491121104","Year_2012"
"Route_0491121104","Year_2013"
"Route_0491121104","Year_2014"
"Route_0491121104","Year_2015"
"Route_0491121104","Year_2016"
"Route_0491210101","Year_1984"
"Route_0491210101","Year_1985"
"Route_0491210101","Year_1986"
"Route_0491210101","Year_1987"
"Route_0491210101","Year_1988"
"Route_0491210101","Year_1989"
"Route_0491210101","Year_1990"
"Route_0491210101","Year_1991"
"Route_0491210101","Year_1992"
"Route_0491210101","Year_1993"
"Route_0491210101","Year_1994"
"Route_0491210101","Year_1995"
"Route_0491210101","Year_1996"
"Route_0491210101","Year_1997"
"Route_0491210101","Year_1998"
"Route_0491210101","Year_1999"
"Route_0491210101","Year_2000"
"Route_0491210101","Year_2001"
"Route_0491210101","Year_2002"
"Route_0491210101","Year_2003"
"Route_0491210101","Year_2004"
"Route_0491210101","Year_2005"
"Route_0491210101","Year_2006"
"Route_0491210101","Year_2007"
"Route_0491210101","Year_2008"
"Route_0491210101","Year_2009"
"Route_0491210101","Year_2010"
"Route_0491210101","Year_2011"
"Route_0491210101","Year_2012"
"Route_0491210101","Year_2013"
"Route_0491210101","Year_2014"
"Route_0491210101","Year_2015"
"Route_0491210101","Year_2016"
"Route_0500123101","Year_2002"
"Route_0500123102","Year_2010"
"Route_0500226101","Year_2001"
"Route_0500226101","Year_2002"
"Route_0500226101","Year_2003"
"Route_0500226101","Year_2004"
"Route_0500226101","Year_2005"
"Route_0500226101","Year_2006"
"Route_0500226101","Year_2007"
"Route_0500226101","Year_2008"
"Route_0500226101","Year_2009"
"Route_0500226101","Year_2011"
"Route_0500226101","Year_2012"
"Route_0500226101","Year_2013"
"Route_0500226101","Year_2016"
"Route_0500815101","Year_1994"
"Route_0500815101","Year_1995"
"Route_0500815101","Year_1996"
"Route_0500815101","Year_1997"
"Route_0500815101","Year_1998"
"Route_0500815101","Year_1999"
"Route_0500815101","Year_2000"
"Route_0500815101","Year_2001"
"Route_0500815101","Year_2002"
"Route_0500815101","Year_2004"
"Route_0500815101","Year_2006"
"Route_0500815101","Year_2007"
"Route_0500815101","Year_2008"
"Route_0500815101","Year_2010"
"Route_0500815101","Year_2011"
"Route_0500815101","Year_2012"
"Route_0500815101","Year_2014"
"Route_0500815101","Year_2015"
"Route_0500815101","Year_2016"
"Route_0501119101","Year_2013"
"Route_0501119101","Year_2014"
"Route_0501214101","Year_1996"
"Route_0501214101","Year_1997"
"Route_0501214101","Year_1998"
"Route_0501214101","Year_1999"
"Route_0501214101","Year_2000"
"Route_0501214101","Year_2001"
"Route_0501214101","Year_2002"
"Route_0501214101","Year_2003"
"Route_0501214101","Year_2004"
"Route_0501214101","Year_2005"
"Route_0501214101","Year_2006"
"Route_0501214101","Year_2007"
"Route_0501214101","Year_2008"
"Route_0501214101","Year_2009"
"Route_0501214101","Year_2010"
"Route_0501214101","Year_2011"
"Route_0501214101","Year_2012"
"Route_0501214101","Year_2013"
"Route_0501214101","Year_2014"
"Route_0501214101","Year_2015"
"Route_0501214101","Year_2016"
"Route_0501214102","Year_1996"
"Route_0501214102","Year_1997"
"Route_0501214102","Year_1998"
"Route_0501214102","Year_1999"
"Route_0501214102","Year_2000"
"Route_0501214102","Year_2001"
"Route_0501214102","Year_2002"
"Route_0501214102","Year_2003"
"Route_0501214102","Year_2004"
"Route_0501214102","Year_2005"
"Route_0501214102","Year_2006"
"Route_0501214102","Year_2007"
"Route_0501214102","Year_2008"
"Route_0501214102","Year_2009"
"Route_0501214102","Year_2010"
"Route_0501214102","Year_2011"
"Route_0501214102","Year_2012"
"Route_0501214102","Year_2013"
"Route_0501214102","Year_2014"
"Route_0501214102","Year_2015"
"Route_0501214102","Year_2016"
"Route_0501214103","Year_1997"
"Route_0501214103","Year_1998"
"Route_0501214103","Year_1999"
"Route_0501214103","Year_2000"
"Route_0501214103","Year_2001"
"Route_0501214103","Year_2002"
"Route_0501214103","Year_2003"
"Route_0501214103","Year_2004"
"Route_0501214103","Year_2005"
"Route_0501214103","Year_2006"
"Route_0501214103","Year_2007"
"Route_0501214103","Year_2008"
"Route_0501214103","Year_2009"
"Route_0501214103","Year_2010"
"Route_0501214103","Year_2011"
"Route_0501214103","Year_2012"
"Route_0501214103","Year_2013"
"Route_0501214103","Year_2014"
"Route_0501214103","Year_2015"
"Route_0501214103","Year_2016"
"Route_0501214104","Year_1999"
"Route_0501214104","Year_2000"
"Route_0501214104","Year_2001"
"Route_0501214104","Year_2002"
"Route_0501214104","Year_2003"
"Route_0501214104","Year_2004"
"Route_0501214104","Year_2005"
"Route_0501214104","Year_2006"
"Route_0501214104","Year_2007"
"Route_0501214104","Year_2008"
"Route_0501214104","Year_2009"
"Route_0501214104","Year_2010"
"Route_0501214104","Year_2011"
"Route_0501214104","Year_2012"
"Route_0501214104","Year_2013"
"Route_0501214104","Year_2014"
"Route_0501214104","Year_2015"
"Route_0501214104","Year_2016"
"Route_0501214105","Year_1999"
"Route_0501214105","Year_2000"
"Route_0501214105","Year_2001"
"Route_0501214105","Year_2002"
"Route_0501214105","Year_2003"
"Route_0501214105","Year_2004"
"Route_0501214105","Year_2005"
"Route_0501214105","Year_2006"
"Route_0501214105","Year_2007"
"Route_0501214105","Year_2008"
"Route_0501214105","Year_2009"
"Route_0501214105","Year_2010"
"Route_0501214105","Year_2011"
"Route_0501214105","Year_2012"
"Route_0501214105","Year_2013"
"Route_0501214105","Year_2014"
"Route_0501214105","Year_2015"
"Route_0501214105","Year_2016"
"Route_0501214106","Year_1999"
"Route_0501214106","Year_2000"
"Route_0501214106","Year_2001"
"Route_0501214106","Year_2002"
"Route_0501214106","Year_2003"
"Route_0501214106","Year_2004"
"Route_0501214106","Year_2005"
"Route_0501214106","Year_2006"
"Route_0501214106","Year_2007"
"Route_0501214106","Year_2008"
"Route_0501214106","Year_2009"
"Route_0501214106","Year_2010"
"Route_0501214106","Year_2011"
"Route_0501214106","Year_2012"
"Route_0501214106","Year_2013"
"Route_0501214106","Year_2014"
"Route_0501214106","Year_2015"
"Route_0501214106","Year_2016"
"Route_0501214107","Year_2001"
"Route_0501214107","Year_2002"
"Route_0501214107","Year_2003"
"Route_0501214107","Year_2004"
"Route_0501214107","Year_2005"
"Route_0501214107","Year_2006"
"Route_0501214107","Year_2007"
"Route_0501214107","Year_2008"
"Route_0501214107","Year_2009"
"Route_0501214107","Year_2010"
"Route_0501214107","Year_2011"
"Route_0501214107","Year_2012"
"Route_0501214107","Year_2013"
"Route_0501214107","Year_2014"
"Route_0501225101","Year_1976"
"Route_0501225101","Year_1977"
"Route_0501225101","Year_1978"
"Route_0501225101","Year_2005"
"Route_0501225101","Year_2006"
"Route_0501225101","Year_2007"
"Route_0501225101","Year_2008"
"Route_0501225101","Year_2009"
"Route_0501225101","Year_2011"
"Route_0501225101","Year_2012"
"Route_0501225101","Year_2013"
"Route_0510116101","Year_1997"
"Route_0510122103","Year_2006"
"Route_0510423101","Year_2001"
"Route_0510423101","Year_2002"
"Route_0510423101","Year_2003"
"Route_0510423101","Year_2004"
"Route_0510423101","Year_2005"
"Route_0510423101","Year_2006"
"Route_0510423101","Year_2007"
"Route_0510428101","Year_1987"
"Route_0510428101","Year_1988"
"Route_0510428101","Year_1989"
"Route_0510428101","Year_1990"
"Route_0510428101","Year_1991"
"Route_0510428101","Year_1992"
"Route_0510428101","Year_1993"
"Route_0510428101","Year_1994"
"Route_0510428101","Year_1995"
"Route_0510428101","Year_1996"
"Route_0510428101","Year_1997"
"Route_0510428101","Year_1998"
"Route_0510428101","Year_1999"
"Route_0510428101","Year_2000"
"Route_0510428101","Year_2001"
"Route_0510428101","Year_2002"
"Route_0510428101","Year_2003"
"Route_0510428101","Year_2004"
"Route_0510428101","Year_2005"
"Route_0510428101","Year_2006"
"Route_0510428101","Year_2007"
"Route_0510428101","Year_2008"
"Route_0510428101","Year_2009"
"Route_0510428101","Year_2010"
"Route_0510428101","Year_2011"
"Route_0510428102","Year_1988"
"Route_0510428102","Year_1989"
"Route_0510428102","Year_1990"
"Route_0510428102","Year_1991"
"Route_0510428102","Year_1992"
"Route_0510428102","Year_1993"
"Route_0510428102","Year_1994"
"Route_0510428102","Year_1995"
"Route_0510428102","Year_1996"
"Route_0510428102","Year_1997"
"Route_0510428102","Year_1998"
"Route_0510428102","Year_1999"
"Route_0510428103","Year_1988"
"Route_0510428103","Year_1989"
"Route_0510428103","Year_1990"
"Route_0510428103","Year_1991"
"Route_0510428103","Year_1992"
"Route_0510428103","Year_1993"
"Route_0510428103","Year_1994"
"Route_0510428103","Year_1995"
"Route_0510428103","Year_1996"
"Route_0510428103","Year_1997"
"Route_0510428103","Year_1998"
"Route_0510428103","Year_1999"
"Route_0510428103","Year_2000"
"Route_0510428103","Year_2001"
"Route_0510428103","Year_2002"
"Route_0510428103","Year_2003"
"Route_0510428103","Year_2004"
"Route_0510428103","Year_2005"
"Route_0510428103","Year_2006"
"Route_0510428103","Year_2007"
"Route_0510428103","Year_2009"
"Route_0510428103","Year_2010"
"Route_0510428103","Year_2011"
"Route_0510428105","Year_1989"
"Route_0510428105","Year_1990"
"Route_0510428105","Year_1991"
"Route_0510428105","Year_1992"
"Route_0510428105","Year_1993"
"Route_0510428105","Year_1994"
"Route_0510428105","Year_1995"
"Route_0510428105","Year_1996"
"Route_0510428105","Year_1997"
"Route_0510428105","Year_1998"
"Route_0510428105","Year_1999"
"Route_0510428105","Year_2000"
"Route_0510428105","Year_2001"
"Route_0510428105","Year_2002"
"Route_0510428105","Year_2003"
"Route_0510428105","Year_2004"
"Route_0510428105","Year_2005"
"Route_0510428105","Year_2006"
"Route_0510428105","Year_2007"
"Route_0510428105","Year_2008"
"Route_0510428105","Year_2009"
"Route_0510428105","Year_2010"
"Route_0510428105","Year_2011"
"Route_0510516101","Year_1984"
"Route_0510516101","Year_1985"
"Route_0510516101","Year_1986"
"Route_0510516101","Year_1987"
"Route_0510516101","Year_1988"
"Route_0510516101","Year_1989"
"Route_0510516101","Year_1990"
"Route_0510516101","Year_1991"
"Route_0510516101","Year_1992"
"Route_0510516101","Year_1993"
"Route_0510516101","Year_1994"
"Route_0510516101","Year_1995"
"Route_0510516101","Year_1996"
"Route_0510516101","Year_1997"
"Route_0510516101","Year_1998"
"Route_0510516101","Year_1999"
"Route_0510516101","Year_2000"
"Route_0510516101","Year_2001"
"Route_0510516101","Year_2002"
"Route_0510516101","Year_2003"
"Route_0510516101","Year_2004"
"Route_0510516101","Year_2005"
"Route_0510516101","Year_2006"
"Route_0510516101","Year_2007"
"Route_0510516101","Year_2008"
"Route_0510516101","Year_2009"
"Route_0510516101","Year_2010"
"Route_0510516101","Year_2011"
"Route_0510516101","Year_2012"
"Route_0510516101","Year_2013"
"Route_0510516101","Year_2014"
"Route_0510516101","Year_2015"
"Route_0510516101","Year_2016"
"Route_0510524103","Year_2003"
"Route_0510524103","Year_2004"
"Route_0510524103","Year_2005"
"Route_0510524103","Year_2006"
"Route_0510524103","Year_2007"
"Route_0510524103","Year_2008"
"Route_0510524103","Year_2009"
"Route_0510524103","Year_2010"
"Route_0510524103","Year_2011"
"Route_0510524103","Year_2012"
"Route_0510524103","Year_2013"
"Route_0510524103","Year_2014"
"Route_0510524103","Year_2015"
"Route_0510524103","Year_2016"
"Route_0510524104","Year_2003"
"Route_0510524104","Year_2004"
"Route_0510524104","Year_2005"
"Route_0510524104","Year_2006"
"Route_0510524104","Year_2007"
"Route_0510524104","Year_2008"
"Route_0510524104","Year_2009"
"Route_0510524104","Year_2010"
"Route_0510524104","Year_2011"
"Route_0510524104","Year_2012"
"Route_0510524104","Year_2013"
"Route_0510524104","Year_2014"
"Route_0510524104","Year_2015"
"Route_0510524104","Year_2016"
"Route_0510524105","Year_2003"
"Route_0510524105","Year_2004"
"Route_0510524105","Year_2005"
"Route_0510524105","Year_2006"
"Route_0510524105","Year_2007"
"Route_0510524108","Year_2003"
"Route_0510524108","Year_2004"
"Route_0510524108","Year_2005"
"Route_0510524108","Year_2006"
"Route_0510524108","Year_2007"
"Route_0510524108","Year_2008"
"Route_0510524108","Year_2009"
"Route_0510524108","Year_2010"
"Route_0510524108","Year_2011"
"Route_0510524108","Year_2012"
"Route_0510524108","Year_2013"
"Route_0510524108","Year_2014"
"Route_0510524108","Year_2015"
"Route_0510524108","Year_2016"
"Route_0510717103","Year_1987"
"Route_0510717103","Year_1988"
"Route_0510717103","Year_1989"
"Route_0510717103","Year_1990"
"Route_0510717103","Year_1991"
"Route_0510717103","Year_1992"
"Route_0510717103","Year_1993"
"Route_0510717103","Year_1994"
"Route_0510717103","Year_1995"
"Route_0510717103","Year_1996"
"Route_0510717103","Year_1997"
"Route_0510717103","Year_1998"
"Route_0510717103","Year_1999"
"Route_0510717103","Year_2000"
"Route_0510717103","Year_2002"
"Route_0510717103","Year_2003"
"Route_0510717103","Year_2004"
"Route_0510802101","Year_1987"
"Route_0510802101","Year_1988"
"Route_0510802101","Year_1989"
"Route_0510802101","Year_1990"
"Route_0510802101","Year_1991"
"Route_0510802101","Year_1992"
"Route_0510802101","Year_1993"
"Route_0510802101","Year_1994"
"Route_0510802101","Year_1995"
"Route_0510802101","Year_1996"
"Route_0510802101","Year_1997"
"Route_0510802101","Year_1998"
"Route_0510802101","Year_1999"
"Route_0510802101","Year_2000"
"Route_0510802101","Year_2001"
"Route_0510802101","Year_2002"
"Route_0510802101","Year_2003"
"Route_0510802101","Year_2004"
"Route_0510802101","Year_2005"
"Route_0510802101","Year_2007"
"Route_0510802101","Year_2008"
"Route_0510802101","Year_2009"
"Route_0510802101","Year_2010"
"Route_0510802101","Year_2011"
"Route_0510802101","Year_2012"
"Route_0510802101","Year_2013"
"Route_0510802101","Year_2014"
"Route_0510802101","Year_2015"
"Route_0510802101","Year_2016"
"Route_0510819101","Year_1994"
"Route_0510819101","Year_1995"
"Route_0510819101","Year_1996"
"Route_0510819101","Year_1997"
"Route_0510819101","Year_1998"
"Route_0510819101","Year_1999"
"Route_0510819101","Year_2000"
"Route_0510819101","Year_2001"
"Route_0510819101","Year_2002"
"Route_0510819101","Year_2004"
"Route_0510819101","Year_2005"
"Route_0510819101","Year_2007"
"Route_0510819101","Year_2008"
"Route_0510819101","Year_2009"
"Route_0510819101","Year_2010"
"Route_0510819101","Year_2011"
"Route_0510819101","Year_2013"
"Route_0510819101","Year_2015"
"Route_0510819101","Year_2016"
"Route_0510823102","Year_1992"
"Route_0510823102","Year_1993"
"Route_0510823102","Year_1994"
"Route_0510823102","Year_1995"
"Route_0510823102","Year_1996"
"Route_0510823102","Year_1997"
"Route_0510823102","Year_1998"
"Route_0510823102","Year_1999"
"Route_0510823102","Year_2001"
"Route_0510823102","Year_2002"
"Route_0510823102","Year_2003"
"Route_0510823102","Year_2004"
"Route_0510823102","Year_2005"
"Route_0510823102","Year_2007"
"Route_0510823102","Year_2008"
"Route_0510823102","Year_2009"
"Route_0510823102","Year_2010"
"Route_0510823102","Year_2011"
"Route_0510823102","Year_2012"
"Route_0510823102","Year_2013"
"Route_0510823102","Year_2014"
"Route_0510823102","Year_2015"
"Route_0510823102","Year_2016"
"Route_0510823103","Year_1994"
"Route_0510823103","Year_1995"
"Route_0510823103","Year_1996"
"Route_0510823103","Year_1997"
"Route_0510823103","Year_1998"
"Route_0510823104","Year_2001"
"Route_0510823105","Year_2003"
"Route_0510823105","Year_2004"
"Route_0510823105","Year_2005"
"Route_0510823105","Year_2006"
"Route_0510823105","Year_2007"
"Route_0510823105","Year_2008"
"Route_0510823105","Year_2009"
"Route_0510823105","Year_2010"
"Route_0510823105","Year_2011"
"Route_0510823105","Year_2013"
"Route_0510823105","Year_2014"
"Route_0511113101","Year_1996"
"Route_0511113101","Year_1997"
"Route_0511113101","Year_1998"
"Route_0511113101","Year_1999"
"Route_0511113101","Year_2000"
"Route_0511113101","Year_2001"
"Route_0511113101","Year_2002"
"Route_0511113101","Year_2003"
"Route_0511113101","Year_2004"
"Route_0511113101","Year_2005"
"Route_0511113101","Year_2006"
"Route_0511113101","Year_2007"
"Route_0511113101","Year_2008"
"Route_0511113101","Year_2009"
"Route_0511113101","Year_2010"
"Route_0511113101","Year_2011"
"Route_0511113101","Year_2012"
"Route_0511113101","Year_2013"
"Route_0511113101","Year_2014"
"Route_0511113101","Year_2015"
"Route_0511113101","Year_2016"
"Route_0511229101","Year_1988"
"Route_0511229101","Year_1989"
"Route_0511229101","Year_1990"
"Route_0511229101","Year_1991"
"Route_0511229101","Year_1993"
"Route_0511229101","Year_1994"
"Route_0511229101","Year_1995"
"Route_0511229101","Year_1996"
"Route_0511229101","Year_1997"
"Route_0511229101","Year_1998"
"Route_0511229101","Year_1999"
"Route_0511229101","Year_2000"
"Route_0511229101","Year_2001"
"Route_0511229101","Year_2002"
"Route_0511229101","Year_2004"
"Route_0511229101","Year_2005"
"Route_0511229101","Year_2006"
"Route_0511229101","Year_2007"
"Route_0511229101","Year_2008"
"Route_0511229101","Year_2011"
"Route_0511229101","Year_2015"
"Route_0520106102","Year_1997"
"Route_0520106102","Year_1998"
"Route_0520106102","Year_1999"
"Route_0520106102","Year_2000"
"Route_0520106102","Year_2001"
"Route_0520106102","Year_2002"
"Route_0520106102","Year_2003"
"Route_0520106102","Year_2004"
"Route_0520106102","Year_2005"
"Route_0520106102","Year_2006"
"Route_0520106102","Year_2007"
"Route_0520106102","Year_2008"
"Route_0520328102","Year_1987"
"Route_0520328102","Year_1988"
"Route_0520328102","Year_1989"
"Route_0520328102","Year_1990"
"Route_0520328102","Year_1991"
"Route_0520328102","Year_1992"
"Route_0520328102","Year_1993"
"Route_0520328102","Year_1994"
"Route_0520328102","Year_1995"
"Route_0520328102","Year_1996"
"Route_0520328102","Year_1997"
"Route_0520328102","Year_1998"
"Route_0520328102","Year_1999"
"Route_0520328102","Year_2000"
"Route_0520328102","Year_2001"
"Route_0520328102","Year_2002"
"Route_0520328102","Year_2003"
"Route_0520328102","Year_2004"
"Route_0520328102","Year_2005"
"Route_0520328102","Year_2006"
"Route_0520328102","Year_2007"
"Route_0520328102","Year_2008"
"Route_0520328102","Year_2009"
"Route_0520328102","Year_2010"
"Route_0520328102","Year_2011"
"Route_0520328102","Year_2012"
"Route_0520328102","Year_2013"
"Route_0520328102","Year_2014"
"Route_0520328102","Year_2015"
"Route_0520328102","Year_2016"
"Route_0520410102","Year_1994"
"Route_0520410102","Year_1995"
"Route_0520410102","Year_1996"
"Route_0520410103","Year_2001"
"Route_0520410104","Year_2003"
"Route_0520410104","Year_2004"
"Route_0520410105","Year_2011"
"Route_0520410105","Year_2012"
"Route_0520410105","Year_2013"
"Route_0520410105","Year_2014"
"Route_0520410105","Year_2015"
"Route_0520410105","Year_2016"
"Route_0520424101","Year_1997"
"Route_0520424101","Year_1998"
"Route_0520424101","Year_1999"
"Route_0520424101","Year_2000"
"Route_0520424101","Year_2001"
"Route_0520424101","Year_2002"
"Route_0520424101","Year_2003"
"Route_0520424101","Year_2004"
"Route_0520424101","Year_2005"
"Route_0520424101","Year_2006"
"Route_0520424101","Year_2007"
"Route_0520424101","Year_2008"
"Route_0521202106","Year_2000"
"Route_0521202106","Year_2001"
"Route_0521202106","Year_2002"
"Route_0521202106","Year_2003"
"Route_0521202106","Year_2004"
"Route_0521202106","Year_2005"
"Route_0521202106","Year_2006"
"Route_0521202106","Year_2007"
"Route_0521202106","Year_2008"
"Route_0521202106","Year_2009"
"Route_0521202106","Year_2010"
"Route_0521202106","Year_2011"
"Route_0521202106","Year_2012"
"Route_0521202106","Year_2013"
"Route_0521202106","Year_2014"
"Route_0521202106","Year_2015"
"Route_0521202106","Year_2016"
"Route_0521202109","Year_2000"
"Route_0521202109","Year_2001"
"Route_0521202109","Year_2002"
"Route_0521202109","Year_2003"
"Route_0521202109","Year_2004"
"Route_0521202109","Year_2005"
"Route_0521202109","Year_2006"
"Route_0521202109","Year_2007"
"Route_0521202109","Year_2008"
"Route_0521202109","Year_2009"
"Route_0521202109","Year_2010"
"Route_0521202109","Year_2011"
"Route_0521202109","Year_2012"
"Route_0521202109","Year_2013"
"Route_0521202109","Year_2014"
"Route_0521202109","Year_2015"
"Route_0521202109","Year_2016"
"Route_0530327101","Year_1987"
"Route_0530327101","Year_1988"
"Route_0530327101","Year_1989"
"Route_0530327101","Year_1990"
"Route_0530327101","Year_1991"
"Route_0530327101","Year_1992"
"Route_0530327101","Year_1993"
"Route_0530327101","Year_1994"
"Route_0530327101","Year_1995"
"Route_0530327101","Year_1996"
"Route_0530327101","Year_1997"
"Route_0530327101","Year_1999"
"Route_0530327101","Year_2000"
"Route_0530327101","Year_2001"
"Route_0530327101","Year_2002"
"Route_0530327101","Year_2004"
"Route_0530327101","Year_2007"
"Route_0530327101","Year_2009"
"Route_0530327101","Year_2010"
"Route_0530327101","Year_2011"
"Route_0530327101","Year_2012"
"Route_0530327101","Year_2013"
"Route_0530327101","Year_2014"
"Route_0530327101","Year_2015"
"Route_0530327101","Year_2016"
"Route_0530421101","Year_1996"
"Route_0530421101","Year_1997"
"Route_0530421101","Year_1998"
"Route_0530421101","Year_1999"
"Route_0530421101","Year_2000"
"Route_0530421101","Year_2001"
"Route_0530421101","Year_2002"
"Route_0530421101","Year_2003"
"Route_0530421101","Year_2004"
"Route_0530421101","Year_2005"
"Route_0530421101","Year_2006"
"Route_0530421101","Year_2007"
"Route_0530421101","Year_2008"
"Route_0530421101","Year_2009"
"Route_0530421201","Year_2007"
"Route_0530421201","Year_2008"
"Route_0530421201","Year_2010"
"Route_0530421201","Year_2012"
"Route_0530421201","Year_2014"
"Route_0530515101","Year_1992"
"Route_0530515101","Year_1993"
"Route_0530515101","Year_1994"
"Route_0530515101","Year_1995"
"Route_0530515101","Year_1996"
"Route_0530515101","Year_1997"
"Route_0530515101","Year_1999"
"Route_0530515101","Year_2000"
"Route_0530515102","Year_1992"
"Route_0530515102","Year_1993"
"Route_0530515102","Year_1994"
"Route_0530515102","Year_1995"
"Route_0530515102","Year_1996"
"Route_0530515102","Year_1997"
"Route_0530515102","Year_1998"
"Route_0530515102","Year_1999"
"Route_0530515102","Year_2000"
"Route_0530515102","Year_2001"
"Route_0530515102","Year_2002"
