"Route","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","routeid","x","y"
"Route_0000001002",1,0.5,0,0,0,1,0,0.5,0,0.5,0,1,0,0,0,0,0.5,1,1,0,1,0,0,0,0,0,0.5,0,1,0,1,1,1,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5,0,1,1,0,0,0,0,0,0.5,0.5,0,0,0,1,1,1,1,0.5,0,0,0,0,0,0,0.5,0,1,0,1,0,0,1,564,4521166,3636537
"Route_0000001004",1,0,0,0,0,1,0,1,0,1,0,0.333333333333333,0.333333333333333,0,0,0,0,1,0.666666666666667,0,0.666666666666667,0,0,0,0,0,1,0,1,0,1,1,0.333333333333333,0,0,0,0,0,1,0,0.666666666666667,0,0,0.666666666666667,1,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,0.666666666666667,1,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0,1,0,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0.666666666666667,0,0,1,1,0,0,1,0.333333333333333,0,0,1,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,1,0,1,1,0.666666666666667,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,1,566,4575321,3612900
"Route_0000001006",0.666666666666667,0,0,0,0.666666666666667,1,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,1,1,0.666666666666667,1,1,1,0,0,0.333333333333333,1,0.666666666666667,1,0,0,1,0,1,1,0,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,1,0,0.666666666666667,0,0,0,0,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,1,1,0.666666666666667,0,0,0.333333333333333,0,1,0.333333333333333,0,0.666666666666667,0,1,1,1,1,0.666666666666667,0,0,0,0,0.666666666666667,0,1,0,1,1,0.333333333333333,0,0.666666666666667,0.333333333333333,568,4572998,3640790
"Route_0000001007",1,0,0,0,0,1,0,0.666666666666667,0,0,0,1,0,0,0,0,0,1,1,1,1,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0,1,1,0.666666666666667,0,0,1,0.333333333333333,0,0.666666666666667,0,0,0.666666666666667,1,0.333333333333333,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0.333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,1,0,0,1,1,0,0.333333333333333,0.666666666666667,1,1,0,1,1,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,1,1,1,1,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,1,1,1,0,0,1,569,4495246,3658462
"Route_0000001013",0,0,0,0,0.333333333333333,0,0,0,0,1,1,0.333333333333333,0,0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,1,1,0,0,1,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0,0,1,0,1,1,0,0,0,1,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.666666666666667,0,1,0.666666666666667,1,0,0.666666666666667,0,0,0,0.333333333333333,0,0.666666666666667,1,1,0,0,0,0.666666666666667,0,1,1,0,0.333333333333333,0,1,1,1,1,0.666666666666667,1,0,0,0,0.666666666666667,0,1,0,1,1,0,0,0.333333333333333,0,575,4541088,3686303
"Route_0000001022",0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,0,1,0.333333333333333,1,1,1,1,1,0,0,0,0.333333333333333,1,0,1,0,0,0.333333333333333,0,1,0.666666666666667,1,1,0,1,1,1,0,0.666666666666667,1,0,0,1,0,0.333333333333333,0,0,0,1,0,1,0.333333333333333,0,0,0,0,1,1,1,0,0,0.333333333333333,1,1,1,1,0.333333333333333,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0.666666666666667,1,1,1,0,0,0,0,0,1,0,0,1,0.666666666666667,1,0,0,0.666666666666667,584,4716553,3700608
"Route_0000001023",0.333333333333333,0,0.333333333333333,0,0,1,0,0.333333333333333,0,0,1,1,0,0,0,0,0,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0.666666666666667,0,0,0,0,1,0,1,1,0.666666666666667,0,0,1,0.666666666666667,0.333333333333333,1,0,0,1,0,0.666666666666667,1,0,0,0,0.333333333333333,0,0,0,1,1,1,0,0,0.666666666666667,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.666666666666667,1,0,0,1,1,1,0.333333333333333,1,0.666666666666667,0,0,0,0.666666666666667,0,0,1,0,0.333333333333333,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0.666666666666667,0,0,0.666666666666667,585,4491231,3706244
"Route_0000001025",0.75,0,0,0,0,1,0,0.5,0,0.75,0.75,0.75,0,0,0,0,0,0,1,0,1,0.75,0.25,0.25,0.25,0,0.25,0.25,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0.75,1,0,0,0,0.25,0,0,0,0.75,1,1,0,0,0,1,1,1,0.5,0.25,0,0.25,0.5,0,0,1,0,0.5,0,0,0.5,0,0.25,1,0.25,1,0.25,0.25,1,1,0,0,1,1,0.75,0.75,1,1,0,0,0,0.75,0,1,0,0,0.5,0.25,1,1,1,1,0.75,0,0,0,0,0,0,1,0,1,0.5,0.75,0,0,0.75,587,4488880,3734114
"Route_0000001026",0,0,0,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0,0.5,0,1,0,0,0,1,0.5,0.5,0,1,0,0,1,0.5,0.5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,1,1,1,1,0,0.5,0,0,0,0,0,0.5,0.5,1,1,0.5,0.5,0,0,0.5,0,1,1,0,0.5,0,1,1,1,0,1,1,0,0,0,0.5,0,1,0,1,1,0,0,0,0,588,4512806,3736098
"Route_0000001038",0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.5,1,0,1,0,0,0.5,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,1,1,1,0,0,0,0,0,0.5,0,1,1,0.5,0,0,0,0.5,0,1,0.5,0,1,0,1,1,1,0,1,0.5,1,0,0,0,0,1,0,1,1,0.5,0,0,0,600,4664366,3748535
"Route_0000001039",0,0,0,0,1,1,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,1,0,1,0,0,0.666666666666667,1,0.666666666666667,0,0,0.666666666666667,0,0,0.666666666666667,1,1,1,0,0,1,0,1,1,0,0,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0,0,1,0,0.666666666666667,0,0,0,0,1,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0.666666666666667,1,0,0,0,0,1,0,1,0.666666666666667,0.333333333333333,0.666666666666667,0,1,1,1,0.333333333333333,1,1,0,0,0,1,0,1,0,1,1,0,0,0.666666666666667,0,601,4690631,3722584
"Route_0000001040",1,0,0,0,0,1,0,0.25,0.5,1,1,1,0.25,0.25,0,0,0,0.5,1,1,1,0,0.25,1,0.25,0.5,0.75,0.75,1,1,1,1,1,0,0.25,1,0.5,0,1,0,0,1,0,0.75,1,0,0,0,0.5,0,0,0,0.75,1,1,0.25,0,1,1,0.5,0,1,0.25,0,0,1,0,0,1,0.75,0.5,0.25,0,0.5,0,0.25,0.75,0,1,0,0,1,1,0,1,1,0,0.5,1,1,1,0,0,0,0.5,0,0.5,0.5,0.25,0.25,0,1,1,1,1,1,0,0,0,0,0.25,0.5,0.75,0,1,1,0.75,0,0,0.75,602,4714558,3724520
"Route_0000001043",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,1,0.666666666666667,1,1,1,0,0,0.333333333333333,0.666666666666667,0,1,0,0,1,0,0.666666666666667,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0,1,0,0,0,1,0,0,1,0,0,0.666666666666667,1,1,1,0,0,0,0,1,0.333333333333333,0,0.333333333333333,0,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0.666666666666667,0,1,1,0,0,0.333333333333333,0.666666666666667,605,4486860,3757999
"Route_0000001051",0,0,0,0.75,0.5,0,0.75,0.5,0,0,1,0.75,0,0,0,1,0.5,0.25,0,0,0.75,0,0.25,0,0.75,0,0,0,1,0.5,1,0,1,0,0,1,0.5,1,1,0,1,1,0,1,1,0.25,0,0.75,1,0,0,1,0,0,1,0,0,0.25,0.25,0.25,0,0,0.75,0.25,0,0,0,0,0.75,0,0.5,0,0,0,0.25,0.5,1,0,1,0.25,0.5,0,0,0,0,0,0.25,0,0,1,0.25,0.5,0,0,1,0.25,0.5,0.5,0.5,0,0,1,1,1,0.25,0.25,1,1,0,0,1,0,0.75,0.25,1,1,1,0,0,0,613,4586570,3766243
"Route_0000001063",0,0,0,0,0,1,0,1,0.5,1,1,1,0,0,0,0,0,1,1,0,1,0,0.5,0.5,0,0,0,0,1,1,1,0.5,1,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,1,0,0,1,0.5,0,0,0.5,1,1,1,0,0,1,1,0.5,1,0.5,0,0,0,1,0,0,1,0.5,0,1,0,0.5,0,0.5,0,0,1,0,0,0,1,0,1,1,0.5,0,0,1,0.5,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0.5,1,0,0.5,1,1,0,0,0,1,625,4734151,3778255
"Route_0000001066",0,0,0,0,0,0,0,0,0,0.5,1,0.5,0.5,0,0,0,1,0.5,0,0,1,0,0.5,0,0.5,0,0,0,1,0.5,0.5,0,1,0,0,0,1,0.5,1,0,0,1,0,0.5,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.5,1,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0,0,0,0,0,1,0,0.5,0,0,0,1,0.5,0,0.5,0.5,0,0,0,0.5,0,1,0,1,1,0,0,0.5,0,628,4456501,3831615
"Route_0000001067",0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,1,0.666666666666667,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,1,0,1,0,0,0,1,1,0.666666666666667,0,0.666666666666667,0,0,1,0.333333333333333,0.666666666666667,1,0,0,1,0,0.666666666666667,1,0,0,0,0.666666666666667,0,0,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,1,0,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0,0.666666666666667,1,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,1,0.333333333333333,0,0,0,1,1,1,0,1,0,0,0,0,0.333333333333333,0,1,0,1,1,1,0,1,0,629,4482806,3805763
"Route_0000001068",0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,1,0,0,0,0,1,0.666666666666667,0,0,0,0.333333333333333,0,1,0,0.333333333333333,0,0,0,1,0,0,0,0.333333333333333,0,0,0,1,0.666666666666667,1,0,0,1,0,0.333333333333333,1,0,0,0.333333333333333,1,0,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,1,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,1,0,1,0.666666666666667,0,0,0,1,0,1,0.333333333333333,1,1,0,0,0.333333333333333,0,630,4506737,3807758
"Route_0000001071",0,0,0,0,0,1,0.666666666666667,0,0,0,1,1,0,0,0,0.333333333333333,0,0.333333333333333,0,0,1,0,0.666666666666667,0,1,0,0,0,1,0.666666666666667,1,1,0.666666666666667,0,0,1,0,0.666666666666667,1,0,0,1,0,1,1,0,0,0,1,0,0.333333333333333,0.666666666666667,0,0,1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.333333333333333,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0.666666666666667,0,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0,0.666666666666667,0,1,1,0.333333333333333,0,0.333333333333333,0.333333333333333,633,4530670,3809746
"Route_0000001075",0,0.25,0,0,0.25,0.5,0,0.25,0,0.75,1,1,0,0,0,0.5,0.5,0,0,0,1,0,1,0,0.5,0,0,0,1,0.75,0.75,1,1,0,0,1,0.75,0.75,1,0,0,1,0,0.75,1,0,0,0.5,0.5,0,0,0.25,0,0,0.75,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0,0,0,0.75,0.75,0.25,1,0.75,1,0,0,0,0,0.25,0.25,0,0.5,1,0.75,0.25,0.5,0,0.5,0.75,1,0,0,0.5,0,1,1,1,0.5,1,0.75,0.5,0,0.25,0,0,1,0.5,1,1,0.75,0,0.25,0,637,4582531,3814032
"Route_0000001078",0,0,0,1,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0.25,0,0,0,0.25,0,0.5,0,0.5,0,0,0,0.75,0.5,0.5,0.25,0.25,0,0,0,0.75,0.25,0.75,0,0,1,0,0,1,0,0,0,0.5,1,0,0,0,0,0.25,0,0,0,0.25,0.5,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,1,0.5,1,0,0,0,0,0,0.25,0,0.25,1,0,0,0,0,0.75,0.5,0.75,0,0.25,0,0.25,0,0.75,0.5,0.25,0,0,0,0,0,0.5,0,0.75,0.75,1,0.75,0.25,0,0,0,640,4604106,3843875
"Route_0000001080",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,1,0,0,0.5,0,1,0.5,1,0,0,0,1,0.5,1,0.5,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0.5,0,0.5,0,0,1,0.5,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0.5,1,1,0.5,0,0,0.5,0.5,0,1,1,1,0.5,0,0,1,1,1,1,0,0,0,1,1,1,0.5,0.5,1,0,0,0,1,0,1,1,1,1,0,0,1,0,642,4658331,3820242
"Route_0000001083",0,0,0,0.5,0.5,1,0,0.5,0,0,1,0,0.5,0,0,1,0,0.5,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0.5,0.5,0,0,1,1,1,0,0.5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.5,0.5,0,0,0.5,0,0,0,0,0.5,1,0,1,0,0,0,0,1,1,0.5,1,0.5,0.5,0,0,0,0,0,1,0,1,1,0.5,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0.5,0,0,0,0.5,0,1,1,1,1,0,0,1,0,645,4682267,3822190
"Route_0000001087",0.333333333333333,0,0,0,0,1,0,0,0.333333333333333,0,1,1,0,0,0,0,0,0,0.666666666666667,1,1,0,0.666666666666667,0,1,0,0,1,1,0.666666666666667,1,1,0,0,0,1,0.666666666666667,0.333333333333333,1,0,0,1,0,0,1,0,0,0.333333333333333,0,0,0,0,1,0.666666666666667,1,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0,1,0,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,0,1,0,0,1,0.333333333333333,0,0,0.666666666666667,0,0,0.666666666666667,1,1,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,1,1,1,1,0.666666666666667,0,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,1,1,1,1,0,0.333333333333333,0.666666666666667,649,4829834,3834053
"Route_0000001089",0.5,0,1,0,0,1,0,0,0,0.5,0.5,0.5,0,0,0,0.5,0,0,1,0,1,0,0.5,0,0,0,0,0,1,0.5,1,1,1,0,1,0,1,0,1,0,0.5,1,1,0.5,1,0,0,0,0,0,0,0,1,0,0.5,0,0,0,1,1,1,1,0,0,0,0.5,0,0,1,0,0,0.5,0,0.5,0,0,1,0,1,0,0,0.5,1,0,0.5,1,0.5,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.5,1,0,0,0,0,1,0.5,0,1,0.5,1,0,0,1,651,4426541,3853134
"Route_0000001092",0.5,0.25,0,0,0,1,0,1,0.5,0.5,1,0.75,0,0,0,0,0.75,0.75,0.25,0,0.75,0,0.5,0,1,0.25,0,0,1,0.5,1,0.75,0.5,0,0,0,1,1,1,0,0.25,1,0.25,1,1,0,0,0,1,0,0,0,0,0,0.75,0,0,0.25,0.5,0.25,0.25,0,0.25,0,0,0.25,0,0.25,1,0,0.5,0,0,0,0,0.75,1,0.25,1,0,0.5,0.25,1,0,0,1,0,0,1,1,1,0.5,0,0,0.75,0,1,1,0.25,0.5,0,1,1,1,1,0.5,0,0,0,0,0.25,0,1,0,1,1,0.5,0,0,0.75,654,4452413,3879355
"Route_0000001094",0,0,0,0.333333333333333,0.666666666666667,1,0,0.666666666666667,0,0.333333333333333,1,1,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,1,0,1,0,1,0.333333333333333,0.666666666666667,0,1,0.666666666666667,1,1,0,0,0,1,0.666666666666667,0.666666666666667,1,0,1,1,0,1,1,0,0,0,1,0,0,0.333333333333333,0,1,1,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0,0,0,0,0.333333333333333,1,0,1,0,0,0.333333333333333,0,1,1,0.333333333333333,1,0.666666666666667,1,0,1,0,0,1,0.333333333333333,0,1,1,1,0.333333333333333,0,0,1,0.666666666666667,1,1,0,1,0,1,1,1,1,0.333333333333333,0,0,0,0,0.666666666666667,0,1,1,1,1,1,0,0.333333333333333,0.666666666666667,656,4502328,3859497
"Route_0000001095",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.5,0,1,0,0,1,0,0.5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0.5,1,0,0,0,1,0,0,0,0,0,0.5,1,1,0,0,0,0,0,1,0.5,0,0.5,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,657,4476348,3881368
"Route_0000001099",0,0,0,0,0,1,0,0.5,0,1,1,1,0,0,0,0,0,1,0.5,0,1,0.5,0.5,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0.5,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.5,0.5,0,1,0,1,0,1,0,0,0.5,0,0,1,1,1,0.5,0.5,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,661,4524225,3885372
"Route_0000001116",0.25,0,0,0,0,1,0.25,0.75,0,0.75,1,1,1,0,0,0.25,0,0.75,1,0,1,0.5,0.5,0,0.5,0,0.25,0,1,0.5,1,1,1,0,1,0.25,0.75,0.25,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.75,1,0,0,0.25,1,1,1,1,0,0,0,1,0,0,1,0,0.5,0,0,0.75,0,0,1,0,1,0,0.25,0.75,0.75,0,0,0.25,0.75,0,1,1,1,0.5,0,0,1,0,0.75,0,0,0.75,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0.75,0.5,0,0,0,678,4396104,3926656
"Route_0000001124",0,0,0,0,0,1,0,0,0,0,1,1,0.5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0.5,0,0,0,0.5,0.5,0.5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1,1,0.5,1,0,1,0,0.5,0,0,0,0,0,0.5,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,1,1,0.5,0,0.5,0,686,4495845,3935094
"Route_0000001125",0,0.333333333333333,0,0,0.333333333333333,1,0.333333333333333,1,1,0.666666666666667,1,1,0.333333333333333,0,0,1,0.333333333333333,1,1,0.666666666666667,1,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,1,1,1,1,1,1,1,0,1,0.666666666666667,0.666666666666667,1,0,0.666666666666667,1,1,1,1,0,0,0.666666666666667,0.666666666666667,0,0,1,0,1,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0,1,0,0,0.333333333333333,0.666666666666667,0,0,1,1,1,1,0,1,0,0,1,0,1,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0,0,1,1,1,0.666666666666667,1,0,1,0,1,1,0,0.333333333333333,0,1,1,1,1,1,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667,1,1,0.333333333333333,0,0.333333333333333,1,687,4522181,3909248
"Route_0000001131",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0.666666666666667,0,1,0,0.333333333333333,0,0,0.666666666666667,1,0.333333333333333,0.333333333333333,0,1,0,0,0,1,0.666666666666667,1,0,0,1,0,0.666666666666667,1,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,0.666666666666667,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,1,0.666666666666667,1,0,0,0,0,0,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0,0,0,1,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,1,1,1,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0,1,0.666666666666667,1,1,0.333333333333333,0,0,0,693,4621952,3917508
"Route_0000001135",0,0,1,0,0.5,1,0,1,0,0,1,1,1,0,0,1,1,0.5,0.5,0,1,0,1,0,0.5,0.5,0,0.5,1,1,1,0.5,1,0.5,0,0.5,0.5,1,1,0,1,0.5,0,1,1,0,0.5,0.5,0.5,0,0,0,0,0,1,1,0,0.5,0.5,1,0,0,0,0,0.5,0.5,0,0,1,0,0.5,0,0,0.5,0.5,0,1,0.5,1,0,0.5,1,0.5,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0.5,0,1,1,1,1,1,1,0,0,0,0,0,1,0.5,1,1,1,0,0.5,1,697,4673834,3921752
"Route_0000001143",0,0,0,0.25,0,0,0,0.75,0,0,1,0,0.25,0,0,1,0.75,0,0,0,0.25,0,0.75,0,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0.75,0.75,0,0,0,1,0,0.75,1,0,0,0.25,1,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0.25,0,0,0,0.25,0,0,0,0,0.5,0,0.5,0,1,1,1,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0.25,0,1,1,0.25,0,0,0.75,0,0.5,0.25,0.75,1,0,0,0.75,0,705,4417972,3952548
"Route_0000001146",0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0.75,0.5,0.25,0,0.5,0,1,0.5,0.75,0,0,0,1,0.75,1,0.75,0.5,0,0,0.75,0.75,1,1,0,0.75,1,0,1,1,0,0,0,1,0,1,0.5,0,0,0.25,0.75,0,0.25,0.25,0.25,0,0,1,0,0,0,0,0.5,0.75,0,1,0,0,0,0,0.75,1,0.25,1,0.5,0.25,0,0,0,0,0,1,0,0.25,1,0,0.5,0,0,1,0.5,1,0.75,0,0.25,0,1,1,1,0.75,0.75,0.25,0,0,0,0.5,0,1,1,1,1,0.75,0,0.5,0,708,4443834,3978776
"Route_0000001151",0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0,0,0,0,0,0.5,0,1,0,0.5,0,0,0,1,0,0,0,1,0.5,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0.5,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,1,0,0,0,0,0,1,1,0,0,0.5,0,0,0,1,0,1,0.5,1,1,0.5,0,0,0,713,4591525,3991153
"Route_0000001155",0,0,0.5,0,0,0,0,0.5,0,0,1,0.25,0,0,0,0.25,1,0,0,0,0,0.25,0.75,0,0.5,0,0,0,1,0.5,0,0,1,1,0.25,0,1,0.5,0.75,0,0.75,1,0,0.75,1,0,0,0.25,1,0.5,0,1,0,0,0,0,0,0.5,0,0.25,0,0,1,0.5,0.25,0,0,0,0,0,0,0,0,0.25,0.25,1,0.25,0.75,1,0.5,0,0,0,0,0,0,0.75,0,0.25,1,0,0,0,0,0.25,0.25,1,0,0,0,0,0,0.75,0.25,0,0.75,1,1,0,0,0.25,0,0.75,0.5,1,1,0,0,0.75,0,717,4643425,3995427
"Route_0000001157",0,0,0.5,0.5,0,0,0,1,0,0,1,0.5,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.5,1,1,1,1,1,0.5,0,0.5,1,1,1,0,0,1,0,1,1,0,0,0.5,0.5,0.5,0,1,0,1,0,0,0,0,0,1,0,0.5,0.5,0,1,0.5,0,0,0.5,0,1,0,0,0,0,0.5,1,1,1,0.5,0,0.5,0,0,0,0,1,0,1,1,0,1,0,0,0.5,0,1,0,0,1,0.5,0.5,1,1,0.5,1,0,0.5,0,0,1,0,1,0,1,1,1,0,1,0,719,4693372,3975455
